timestamp,wordpress_apache_up,wordpress_http_rps,wordpress_http_avg_response_seconds,wordpress_http_avg_response_over_2s,wordpress_http_5xx_rate,wordpress_http_4xx_rate,wordpress_http_5xx_ratio,wordpress_apache_cpuload,wordpress_apache_workers_busy,wordpress_apache_workers_idle,wordpress_apache_workers_reply,wordpress_apache_workers_utilization,wordpress_process_cpu_rate,wordpress_process_resident_memory_bytes,wordpress_process_open_fds,wordpress_container_cpu_rate,wordpress_container_memory_working_set_bytes,mariadb_uptime_seconds,mariadb_threads_connected,mariadb_threads_running,mariadb_connection_usage_ratio,mariadb_questions_rate,mariadb_slow_queries_rate,mariadb_aborted_connects_rate,mariadb_innodb_row_lock_time_rate,mariadb_bytes_received_rate,mariadb_bytes_sent_rate,mariadb_innodb_buffer_pool_hit_ratio,k8s_wordpress_container_restarts_rate,k8s_wordpress_unready_containers,k8s_wordpress_non_running_pods,k8s_pods_waiting,k8s_oom_kills,k8s_wordpress_cpu_throttled_seconds_rate,k8s_cpu_throttling_ratio,k8s_wordpress_container_cpu_usage_cores,k8s_wordpress_container_memory_working_set_bytes,wordpress_deployment_available_ratio,wordpress_network_receive_errors_rate,wordpress_network_transmit_errors_rate
2026-04-12T12:51:30+00:00,1.0,0.39999999999999997,0.04690909090909091,0.0,0.0,0.0,0.0,1.03743,1.0,7.0,1.0,0.125,0.3963161815185247,283307739.4285714,55.357142857142854,0.026523386895100268,293720064.0,414.0,1.0,1.0,0.006622516556291391,10.0,0.0,0.0,0.0,796.9440734985697,52500.96982635073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908348854852881,0.027180059137908642,293720064.0,1.0,0.0,0.0
2026-04-12T12:51:40+00:00,1.0,0.39999999999999997,0.05195454545454546,0.0,0.0,0.0,0.0,1.01563,1.0,7.0,1.0,0.125,0.389697375106984,283247177.14285713,55.07142857142857,0.02658373594136272,293732352.0,424.0,1.0,1.0,0.006622516556291391,10.009090909090908,0.0,0.0,0.0,828.2434779506532,54662.93843914771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08978065720762214,0.0278463259429941,293732352.0,1.0,0.0,0.0
2026-04-12T12:51:50+00:00,1.0,0.39999999999999997,0.05056818181818182,0.0,0.0,0.0,0.0,0.997462,1.0,7.0,1.0,0.125,0.37058836615819646,283336996.5714286,55.142857142857146,0.02797263634653249,295575552.0,434.0,1.0,1.0,0.006622516556291391,10.018181818181818,0.0,0.0,0.0,786.1488199285188,52037.85946696118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09212665981315363,0.028015022798329552,295575552.0,1.0,0.0,0.0
2026-04-12T12:52:00+00:00,1.0,0.39999999999999997,0.052954545454545456,0.0,0.0,0.0,0.0,0.977723,1.0,7.0,1.0,0.125,0.36868519175364206,283217334.85714287,55.07142857142857,0.026722363682563942,295571456.0,444.0,1.0,1.0,0.006622516556291391,9.927272727272726,0.0,0.0,0.0,813.5887547506,53860.988866440806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158844733301688,0.027838068196485537,295571456.0,1.0,0.0,0.0
2026-04-12T12:52:10+00:00,1.0,0.4000436411244863,0.05306818181818182,0.0,0.0,0.0,0.0,0.961353,1.0,7.0,1.0,0.125,0.3578066216032402,283179885.71428573,55.214285714285715,0.02746687010246112,295051264.0,454.0,1.0,1.0,0.006622516556291391,10.027272727272727,0.0,0.0,0.0,847.9074166432523,56197.27953990166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650140304053237,0.02795809204595007,295051264.0,1.0,0.0,0.0
2026-04-12T12:52:20+00:00,1.0,0.39999999999999997,0.054136363636363635,0.0,0.0,0.0,0.0,0.945755,1.0,7.0,1.0,0.125,0.3466516880100333,283162038.85714287,55.285714285714285,0.025739616371765008,294457344.0,464.0,1.0,1.0,0.006622516556291391,10.018181818181818,0.0,0.0,0.0,803.1129002865393,53244.75932922588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583297436256671,0.027470391605466993,294457344.0,1.0,0.0,0.0
2026-04-12T12:52:30+00:00,1.0,0.39999999999999997,0.052272727272727276,0.0,0.0,0.0,0.0,0.930876,1.0,7.0,1.0,0.125,0.35122885431498263,283233718.85714287,55.357142857142854,0.0258507213013124,285933568.0,474.0,1.0,1.0,0.006622516556291391,9.972727272727273,0.0,0.0,0.0,831.7275246244435,55153.62970517167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500206202473685,0.027685840331687285,285933568.0,1.0,0.0,0.0
2026-04-12T12:52:40+00:00,1.0,0.39999999999999997,0.05086363636363637,0.0,0.0,0.0,0.0,0.914414,1.0,7.0,1.0,0.125,0.3457182969023963,283214994.28571427,55.214285714285715,0.026806597045477356,230260736.0,484.0,1.0,1.0,0.006622516556291391,10.018181818181818,0.0,0.0,0.0,864.8017681991558,57394.88942187572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378090240054923,0.028227091398638923,230260736.0,1.0,0.0,0.0
2026-04-12T12:52:50+00:00,1.0,0.39999999999999997,0.052886363636363634,0.0,0.0,0.0,0.0,0.903084,1.0,7.0,1.0,0.125,0.3373653912612564,283286674.28571427,55.07142857142857,0.02530679409930134,230744064.0,494.0,1.0,1.0,0.006622516556291391,10.018181818181818,0.0,0.0,0.0,864.096551724138,57474.87586206897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09031269519443114,0.027449300381367867,230744064.0,1.0,0.0,0.0
2026-04-12T12:53:00+00:00,1.0,0.40909090909090906,0.06611111111111112,0.0,0.0,0.0,0.0,0.905172,2.0,6.0,1.0,0.25,0.34223550329894326,283315053.71428573,55.07142857142857,0.02476986889672383,230744064.0,504.0,1.0,1.0,0.006622516556291391,9.99090909090909,0.0,0.0,0.0,862.596551724138,57224.40344827587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899496043201859,0.027336524347104766,230744064.0,1.0,0.0,0.0
2026-04-12T12:53:10+00:00,1.0,0.40909090909090906,0.06535555555555556,0.0,0.0,0.0,0.0,0.888186,1.0,7.0,1.0,0.125,0.3349802391970967,283301595.4285714,55.07142857142857,0.026721348662443023,232644608.0,514.0,1.0,1.0,0.006622516556291391,10.563636363636363,0.0,0.0,0.0,895.6827586206898,57975.824137931035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106476303929716,0.028041243022688234,232644608.0,1.0,0.0,0.0
2026-04-12T12:53:20+00:00,1.0,0.40909090909090906,0.06557777777777778,0.0,0.0,0.0,0.0,0.873967,1.0,7.0,1.0,0.125,0.3230542712155122,283373275.4285714,55.214285714285715,0.02695575417671156,232677376.0,524.0,1.0,1.0,0.006622516556291391,10.572727272727272,0.0,0.0,0.0,897.7862068965519,58065.59655172414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09105699855799515,0.02783572120052527,232677376.0,1.0,0.0,0.0
2026-04-12T12:53:30+00:00,1.0,0.40909090909090906,0.0626,0.0,0.0,0.0,0.0,0.860324,1.0,7.0,1.0,0.125,0.326143559602951,283323830.85714287,55.285714285714285,0.026515811280559652,232615936.0,534.0,1.0,1.0,0.006622516556291391,10.563636363636363,0.0,0.0,0.0,899.2206896551725,58070.7827586207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09007641738502078,0.027740481264782266,232615936.0,1.0,0.0,0.0
2026-04-12T12:53:40+00:00,1.0,0.40909090909090906,0.05764444444444444,0.0,0.0,0.0,0.0,0.85119,2.0,6.0,1.0,0.25,0.3202529349113625,283363328.0,55.142857142857146,0.0260733611260724,232652800.0,544.0,1.0,1.0,0.006622516556291391,10.554545454545455,0.0,0.0,0.0,896.3341277740085,57979.63442133133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09324893615215929,0.027031267843820813,232652800.0,1.0,0.0,0.0
2026-04-12T12:53:50+00:00,1.0,0.40909090909090906,0.057555555555555554,0.0,0.0,0.0,0.0,0.838521,2.0,6.0,1.0,0.25,0.31178492988723777,287496777.14285713,55.92857142857143,0.027469508362007174,232652800.0,554.0,1.0,1.0,0.006622516556291391,10.627272727272727,0.0,0.0,0.0,896.848275862069,58144.248275862075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09493557648289122,0.027659084890151963,232652800.0,1.0,0.0,0.0
2026-04-12T12:54:00+00:00,1.0,0.40909090909090906,0.06044444444444445,0.0,0.0,0.0,0.0,0.826336,1.0,7.0,1.0,0.125,0.32292208406380585,291947666.28571427,55.57142857142857,0.027697637676318713,232923136.0,564.0,1.0,1.0,0.006622516556291391,10.563636363636363,0.0,0.0,0.0,897.100839075109,57901.22055124614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450577577592777,0.027839968052652587,232923136.0,1.0,0.0,0.0
2026-04-12T12:54:10+00:00,1.0,0.40909090909090906,0.05871111111111111,0.0,0.0,0.0,0.0,0.816479,1.0,7.0,1.0,0.125,0.3248570006518917,293841188.5714286,55.714285714285715,0.028092026726059423,233037824.0,574.0,1.0,1.0,0.006622516556291391,10.59090909090909,0.0,0.0,0.0,897.2517241379312,57983.09310344828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09502761759021795,0.027651017737687838,233037824.0,1.0,0.0,0.0
